sweep_value,run_count,throughput_records_per_sec_mean,throughput_records_per_sec_min,throughput_records_per_sec_max,throughput_mb_per_sec_mean,throughput_mb_per_sec_min,throughput_mb_per_sec_max,avg_latency_ms_mean,avg_latency_ms_min,avg_latency_ms_max,max_latency_ms_mean,max_latency_ms_min,max_latency_ms_max
security-overhead-final-factorial-plaintext-b3-rf3-isr3-msg102400-tps1000-batch16384-acks1-prod12-compnone-trial3,1,975.8842910000001,975.8842910000001,975.8842910000001,95.3,95.3,95.3,48.927535899999995,48.927535899999995,48.927535899999995,7546,7546.0,7546.0
security-overhead-final-factorial-plaintext-b3-rf3-isr3-msg102400-tps1000-batch16384-acks1-prod6-complz4-trial1,1,917.159494,917.159494,917.159494,89.57,89.57,89.57,17.2783391,17.2783391,17.2783391,3771,3771.0,3771.0
security-overhead-final-factorial-plaintext-b3-rf3-isr3-msg102400-tps1000-batch16384-acks1-prod6-complz4-trial2,1,921.808712,921.808712,921.808712,90.01,90.01,90.01,17.689999399999998,17.689999399999998,17.689999399999998,3860,3860.0,3860.0
security-overhead-final-factorial-plaintext-b3-rf3-isr3-msg102400-tps1000-batch16384-acks1-prod6-complz4-trial3,1,915.435217,915.435217,915.435217,89.4,89.4,89.4,18.3199929,18.3199929,18.3199929,3715,3715.0,3715.0
security-overhead-final-factorial-plaintext-b3-rf3-isr3-msg102400-tps1000-batch16384-acks1-prod6-compnone-trial1,1,999.600733,999.600733,999.600733,97.62,97.62,97.62,17.540009100000002,17.540009100000002,17.540009100000002,3695,3695.0,3695.0
security-overhead-final-factorial-plaintext-b3-rf3-isr3-msg102400-tps1000-batch16384-acks1-prod6-compnone-trial2,1,999.692816,999.692816,999.692816,97.63,97.63,97.63,18.1716974,18.1716974,18.1716974,3693,3693.0,3693.0
security-overhead-final-factorial-plaintext-b3-rf3-isr3-msg102400-tps1000-batch16384-acks1-prod6-compnone-trial3,1,999.278376,999.278376,999.278376,97.6,97.6,97.6,17.230008,17.230008,17.230008,3657,3657.0,3657.0
security-overhead-final-factorial-plaintext-b3-rf3-isr3-msg102400-tps1000-batch16384-acksall-prod1-complz4-trial1,1,999.770053,999.770053,999.770053,97.63,97.63,97.63,16.36,16.36,16.36,938,938.0,938.0
security-overhead-final-factorial-plaintext-b3-rf3-isr3-msg102400-tps1000-batch16384-acksall-prod1-complz4-trial2,1,999.730073,999.730073,999.730073,97.63,97.63,97.63,15.07,15.07,15.07,1561,1561.0,1561.0
security-overhead-final-factorial-plaintext-b3-rf3-isr3-msg102400-tps1000-batch16384-acksall-prod1-complz4-trial3,1,999.730073,999.730073,999.730073,97.63,97.63,97.63,16.18,16.18,16.18,1871,1871.0,1871.0
security-overhead-final-factorial-plaintext-b3-rf3-isr3-msg102400-tps1000-batch16384-acksall-prod1-compnone-trial1,1,999.530221,999.530221,999.530221,97.61,97.61,97.61,21.34,21.34,21.34,1453,1453.0,1453.0
security-overhead-final-factorial-plaintext-b3-rf3-isr3-msg102400-tps1000-batch16384-acksall-prod1-compnone-trial2,1,999.750062,999.750062,999.750062,97.63,97.63,97.63,19.38,19.38,19.38,2036,2036.0,2036.0
security-overhead-final-factorial-plaintext-b3-rf3-isr3-msg102400-tps1000-batch16384-acksall-prod1-compnone-trial3,1,999.730073,999.730073,999.730073,97.63,97.63,97.63,19.76,19.76,19.76,1340,1340.0,1340.0
security-overhead-final-factorial-plaintext-b3-rf3-isr3-msg102400-tps1000-batch16384-acksall-prod12-complz4-trial1,1,779.723681,779.723681,779.723681,76.13,76.13,76.13,56.9833237,56.9833237,56.9833237,7830,7830.0,7830.0
security-overhead-final-factorial-plaintext-b3-rf3-isr3-msg102400-tps1000-batch16384-acksall-prod12-complz4-trial2,1,760.043106,760.043106,760.043106,74.22,74.22,74.22,65.6391596,65.6391596,65.6391596,8521,8521.0,8521.0
security-overhead-final-factorial-plaintext-b3-rf3-isr3-msg102400-tps1000-batch16384-acksall-prod12-complz4-trial3,1,788.153637,788.153637,788.153637,76.97,76.97,76.97,51.190067,51.190067,51.190067,7648,7648.0,7648.0
security-overhead-final-factorial-plaintext-b3-rf3-isr3-msg102400-tps1000-batch16384-acksall-prod12-compnone-trial1,1,926.79316,926.79316,926.79316,90.51,90.51,90.51,99.7016335,99.7016335,99.7016335,8262,8262.0,8262.0
security-overhead-final-factorial-plaintext-b3-rf3-isr3-msg102400-tps1000-batch16384-acksall-prod12-compnone-trial2,1,961.691562,961.691562,961.691562,93.91,93.91,93.91,94.4323884,94.4323884,94.4323884,7567,7567.0,7567.0
security-overhead-final-factorial-plaintext-b3-rf3-isr3-msg102400-tps1000-batch16384-acksall-prod12-compnone-trial3,1,956.990803,956.990803,956.990803,93.47,93.47,93.47,65.6082838,65.6082838,65.6082838,7767,7767.0,7767.0
security-overhead-final-factorial-plaintext-b3-rf3-isr3-msg102400-tps1000-batch16384-acksall-prod6-complz4-trial1,1,878.590624,878.590624,878.590624,85.79,85.79,85.79,55.5466804,55.5466804,55.5466804,4188,4188.0,4188.0
security-overhead-final-factorial-plaintext-b3-rf3-isr3-msg102400-tps1000-batch16384-acksall-prod6-complz4-trial2,1,852.85974,852.85974,852.85974,83.3,83.3,83.3,31.5533377,31.5533377,31.5533377,4079,4079.0,4079.0
security-overhead-final-factorial-plaintext-b3-rf3-isr3-msg102400-tps1000-batch16384-acksall-prod6-complz4-trial3,1,867.093432,867.093432,867.093432,84.68,84.68,84.68,65.8666974,65.8666974,65.8666974,3915,3915.0,3915.0
security-overhead-final-factorial-plaintext-b3-rf3-isr3-msg102400-tps1000-batch16384-acksall-prod6-compnone-trial1,1,999.1920190000001,999.1920190000001,999.1920190000001,97.57,97.57,97.57,52.0400363,52.0400363,52.0400363,3828,3828.0,3828.0
security-overhead-final-factorial-plaintext-b3-rf3-isr3-msg102400-tps1000-batch16384-acksall-prod6-compnone-trial2,1,999.327887,999.327887,999.327887,97.6,97.6,97.6,70.4633635,70.4633635,70.4633635,3764,3764.0,3764.0
security-overhead-final-factorial-plaintext-b3-rf3-isr3-msg102400-tps1000-batch16384-acksall-prod6-compnone-trial3,1,999.563949,999.563949,999.563949,97.62,97.62,97.62,60.383247999999995,60.383247999999995,60.383247999999995,3789,3789.0,3789.0
security-overhead-final-factorial-plaintext-b3-rf3-isr3-msg102400-tps10000-batch131072-acks1-prod1-complz4-trial1,1,1394.933601,1394.933601,1394.933601,136.22,136.22,136.22,11.58,11.58,11.58,1063,1063.0,1063.0
security-overhead-final-factorial-plaintext-b3-rf3-isr3-msg102400-tps10000-batch131072-acks1-prod1-complz4-trial2,1,1407.816196,1407.816196,1407.816196,137.48,137.48,137.48,11.08,11.08,11.08,807,807.0,807.0
security-overhead-final-factorial-plaintext-b3-rf3-isr3-msg102400-tps10000-batch131072-acks1-prod1-complz4-trial3,1,1395.848746,1395.848746,1395.848746,136.31,136.31,136.31,12.65,12.65,12.65,797,797.0,797.0
security-overhead-final-factorial-plaintext-b3-rf3-isr3-msg102400-tps10000-batch131072-acks1-prod1-compnone-trial1,1,1805.99953,1805.99953,1805.99953,176.37,176.37,176.37,6.04,6.04,6.04,515,515.0,515.0
security-overhead-final-factorial-plaintext-b3-rf3-isr3-msg102400-tps10000-batch131072-acks1-prod1-compnone-trial2,1,1813.401034,1813.401034,1813.401034,177.09,177.09,177.09,6.52,6.52,6.52,522,522.0,522.0
security-overhead-final-factorial-plaintext-b3-rf3-isr3-msg102400-tps10000-batch131072-acks1-prod1-compnone-trial3,1,1800.018,1800.018,1800.018,175.78,175.78,175.78,7.63,7.63,7.63,536,536.0,536.0
security-overhead-final-factorial-plaintext-b3-rf3-isr3-msg102400-tps10000-batch131072-acks1-prod12-complz4-trial1,1,787.771132,787.771132,787.771132,76.94,76.94,76.94,46.9241533,46.9241533,46.9241533,7618,7618.0,7618.0
security-overhead-final-factorial-plaintext-b3-rf3-isr3-msg102400-tps10000-batch131072-acks1-prod12-complz4-trial2,1,786.239865,786.239865,786.239865,76.78,76.78,76.78,46.9749849,46.9749849,46.9749849,7726,7726.0,7726.0
security-overhead-final-factorial-plaintext-b3-rf3-isr3-msg102400-tps10000-batch131072-acks1-prod12-complz4-trial3,1,785.697676,785.697676,785.697676,76.73,76.73,76.73,48.0541906,48.0541906,48.0541906,7827,7827.0,7827.0
security-overhead-final-factorial-plaintext-b3-rf3-isr3-msg102400-tps10000-batch131072-acks1-prod12-compnone-trial1,1,977.766388,977.766388,977.766388,95.49,95.49,95.49,47.8516638,47.8516638,47.8516638,7399,7399.0,7399.0
security-overhead-final-factorial-plaintext-b3-rf3-isr3-msg102400-tps10000-batch131072-acks1-prod12-compnone-trial2,1,986.4775119999999,986.4775119999999,986.4775119999999,96.33,96.33,96.33,51.162484500000005,51.162484500000005,51.162484500000005,7325,7325.0,7325.0
security-overhead-final-factorial-plaintext-b3-rf3-isr3-msg102400-tps10000-batch131072-acks1-prod12-compnone-trial3,1,979.677753,979.677753,979.677753,95.69,95.69,95.69,49.4524757,49.4524757,49.4524757,7472,7472.0,7472.0
security-overhead-final-factorial-plaintext-b3-rf3-isr3-msg102400-tps10000-batch131072-acks1-prod6-complz4-trial1,1,917.176976,917.176976,917.176976,89.57,89.57,89.57,18.2366569,18.2366569,18.2366569,3757,3757.0,3757.0
security-overhead-final-factorial-plaintext-b3-rf3-isr3-msg102400-tps10000-batch131072-acks1-prod6-complz4-trial2,1,934.349745,934.349745,934.349745,91.25,91.25,91.25,17.4033275,17.4033275,17.4033275,3770,3770.0,3770.0
security-overhead-final-factorial-plaintext-b3-rf3-isr3-msg102400-tps10000-batch131072-acks1-prod6-complz4-trial3,1,924.586783,924.586783,924.586783,90.31,90.31,90.31,18.9799968,18.9799968,18.9799968,3726,3726.0,3726.0
security-overhead-final-factorial-plaintext-b3-rf3-isr3-msg102400-tps10000-batch131072-acks1-prod6-compnone-trial1,1,1090.328941,1090.328941,1090.328941,106.47,106.47,106.47,18.921689699999998,18.921689699999998,18.921689699999998,3585,3585.0,3585.0
security-overhead-final-factorial-plaintext-b3-rf3-isr3-msg102400-tps10000-batch131072-acks1-prod6-compnone-trial2,1,1082.214427,1082.214427,1082.214427,105.68,105.68,105.68,18.528315,18.528315,18.528315,3626,3626.0,3626.0
security-overhead-final-factorial-plaintext-b3-rf3-isr3-msg102400-tps10000-batch131072-acks1-prod6-compnone-trial3,1,1096.031289,1096.031289,1096.031289,107.03,107.03,107.03,18.6183381,18.6183381,18.6183381,3775,3775.0,3775.0
security-overhead-final-factorial-plaintext-b3-rf3-isr3-msg102400-tps10000-batch131072-acksall-prod1-complz4-trial1,1,1261.304441,1261.304441,1261.304441,123.17,123.17,123.17,55.51,55.51,55.51,6026,6026.0,6026.0
security-overhead-final-factorial-plaintext-b3-rf3-isr3-msg102400-tps10000-batch131072-acksall-prod1-complz4-trial2,1,1296.966396,1296.966396,1296.966396,126.66,126.66,126.66,49.67,49.67,49.67,2373,2373.0,2373.0
security-overhead-final-factorial-plaintext-b3-rf3-isr3-msg102400-tps10000-batch131072-acksall-prod1-complz4-trial3,1,1274.047649,1274.047649,1274.047649,124.42,124.42,124.42,63.55,63.55,63.55,3319,3319.0,3319.0
security-overhead-final-factorial-plaintext-b3-rf3-isr3-msg102400-tps10000-batch131072-acksall-prod1-compnone-trial1,1,1340.806093,1340.806093,1340.806093,130.94,130.94,130.94,158.19,158.19,158.19,2205,2205.0,2205.0
security-overhead-final-factorial-plaintext-b3-rf3-isr3-msg102400-tps10000-batch131072-acksall-prod1-compnone-trial2,1,1340.572424,1340.572424,1340.572424,130.92,130.92,130.92,143.65,143.65,143.65,2774,2774.0,2774.0
security-overhead-final-factorial-plaintext-b3-rf3-isr3-msg102400-tps10000-batch131072-acksall-prod1-compnone-trial3,1,1319.365649,1319.365649,1319.365649,128.84,128.84,128.84,146.44,146.44,146.44,4064,4064.0,4064.0
security-overhead-final-factorial-plaintext-b3-rf3-isr3-msg102400-tps10000-batch131072-acksall-prod12-complz4-trial1,1,776.551439,776.551439,776.551439,75.82,75.82,75.82,63.17000349999999,63.17000349999999,63.17000349999999,7842,7842.0,7842.0
security-overhead-final-factorial-plaintext-b3-rf3-isr3-msg102400-tps10000-batch131072-acksall-prod12-complz4-trial2,1,777.740067,777.740067,777.740067,75.95,75.95,75.95,52.734995999999995,52.734995999999995,52.734995999999995,7826,7826.0,7826.0
security-overhead-final-factorial-plaintext-b3-rf3-isr3-msg102400-tps10000-batch131072-acksall-prod12-complz4-trial3,1,775.106232,775.106232,775.106232,75.7,75.7,75.7,54.85249519999999,54.85249519999999,54.85249519999999,7630,7630.0,7630.0
security-overhead-final-factorial-plaintext-b3-rf3-isr3-msg102400-tps10000-batch131072-acksall-prod12-compnone-trial1,1,964.755935,964.755935,964.755935,94.23,94.23,94.23,110.628146,110.628146,110.628146,7259,7259.0,7259.0
security-overhead-final-factorial-plaintext-b3-rf3-isr3-msg102400-tps10000-batch131072-acksall-prod12-compnone-trial2,1,961.073694,961.073694,961.073694,93.85,93.85,93.85,73.54667309999999,73.54667309999999,73.54667309999999,7492,7492.0,7492.0
security-overhead-final-factorial-plaintext-b3-rf3-isr3-msg102400-tps10000-batch131072-acksall-prod12-compnone-trial3,1,959.527664,959.527664,959.527664,93.72,93.72,93.72,112.86416949999999,112.86416949999999,112.86416949999999,7614,7614.0,7614.0
security-overhead-final-factorial-plaintext-b3-rf3-isr3-msg102400-tps10000-batch131072-acksall-prod6-complz4-trial1,1,904.7567750000001,904.7567750000001,904.7567750000001,88.35,88.35,88.35,38.2849938,38.2849938,38.2849938,3943,3943.0,3943.0
security-overhead-final-factorial-plaintext-b3-rf3-isr3-msg102400-tps10000-batch131072-acksall-prod6-complz4-trial2,1,892.5677450000001,892.5677450000001,892.5677450000001,87.17,87.17,87.17,28.441676400000002,28.441676400000002,28.441676400000002,3787,3787.0,3787.0
security-overhead-final-factorial-plaintext-b3-rf3-isr3-msg102400-tps10000-batch131072-acksall-prod6-complz4-trial3,1,887.8248,887.8248,887.8248,86.7,86.7,86.7,49.8599981,49.8599981,49.8599981,3916,3916.0,3916.0
security-overhead-final-factorial-plaintext-b3-rf3-isr3-msg102400-tps10000-batch131072-acksall-prod6-compnone-trial1,1,1048.478057,1048.478057,1048.478057,102.39,102.39,102.39,75.6832722,75.6832722,75.6832722,3797,3797.0,3797.0
security-overhead-final-factorial-plaintext-b3-rf3-isr3-msg102400-tps10000-batch131072-acksall-prod6-compnone-trial2,1,1069.126623,1069.126623,1069.126623,104.4,104.4,104.4,40.1716908,40.1716908,40.1716908,3594,3594.0,3594.0
security-overhead-final-factorial-plaintext-b3-rf3-isr3-msg102400-tps10000-batch131072-acksall-prod6-compnone-trial3,1,1043.65525,1043.65525,1043.65525,101.92999999999999,101.92999999999999,101.92999999999999,58.2083668,58.2083668,58.2083668,3791,3791.0,3791.0
security-overhead-final-factorial-plaintext-b3-rf3-isr3-msg102400-tps10000-batch16384-acks1-prod1-complz4-trial1,1,1397.077314,1397.077314,1397.077314,136.43,136.43,136.43,10.37,10.37,10.37,1081,1081.0,1081.0
security-overhead-final-factorial-plaintext-b3-rf3-isr3-msg102400-tps10000-batch16384-acks1-prod1-complz4-trial2,1,1387.001026,1387.001026,1387.001026,135.45,135.45,135.45,13.43,13.43,13.43,825,825.0,825.0
security-overhead-final-factorial-plaintext-b3-rf3-isr3-msg102400-tps10000-batch16384-acks1-prod1-complz4-trial3,1,1391.072099,1391.072099,1391.072099,135.85,135.85,135.85,13.18,13.18,13.18,871,871.0,871.0
security-overhead-final-factorial-plaintext-b3-rf3-isr3-msg102400-tps10000-batch16384-acks1-prod1-compnone-trial1,1,1819.67064,1819.67064,1819.67064,177.7,177.7,177.7,10.5,10.5,10.5,640,640.0,640.0
security-overhead-final-factorial-plaintext-b3-rf3-isr3-msg102400-tps10000-batch16384-acks1-prod1-compnone-trial2,1,1825.050645,1825.050645,1825.050645,178.23,178.23,178.23,8.63,8.63,8.63,511,511.0,511.0
security-overhead-final-factorial-plaintext-b3-rf3-isr3-msg102400-tps10000-batch16384-acks1-prod1-compnone-trial3,1,1840.298865,1840.298865,1840.298865,179.72,179.72,179.72,8.84,8.84,8.84,487,487.0,487.0
security-overhead-final-factorial-plaintext-b3-rf3-isr3-msg102400-tps10000-batch16384-acks1-prod12-complz4-trial1,1,804.457467,804.457467,804.457467,78.55,78.55,78.55,44.6233435,44.6233435,44.6233435,7661,7661.0,7661.0
security-overhead-final-factorial-plaintext-b3-rf3-isr3-msg102400-tps10000-batch16384-acks1-prod12-complz4-trial2,1,801.025406,801.025406,801.025406,78.21,78.21,78.21,44.1483091,44.1483091,44.1483091,7900,7900.0,7900.0
security-overhead-final-factorial-plaintext-b3-rf3-isr3-msg102400-tps10000-batch16384-acks1-prod12-complz4-trial3,1,802.403727,802.403727,802.403727,78.35,78.35,78.35,44.8274424,44.8274424,44.8274424,7889,7889.0,7889.0
security-overhead-final-factorial-plaintext-b3-rf3-isr3-msg102400-tps10000-batch16384-acks1-prod12-compnone-trial1,1,977.777472,977.777472,977.777472,95.49,95.49,95.49,43.9633878,43.9633878,43.9633878,7698,7698.0,7698.0
security-overhead-final-factorial-plaintext-b3-rf3-isr3-msg102400-tps10000-batch16384-acks1-prod12-compnone-trial2,1,981.101663,981.101663,981.101663,95.81,95.81,95.81,43.1442288,43.1442288,43.1442288,7526,7526.0,7526.0
security-overhead-final-factorial-plaintext-b3-rf3-isr3-msg102400-tps10000-batch16384-acks1-prod12-compnone-trial3,1,958.579796,958.579796,958.579796,93.61,93.61,93.61,54.6715928,54.6715928,54.6715928,7915,7915.0,7915.0
security-overhead-final-factorial-plaintext-b3-rf3-isr3-msg102400-tps10000-batch16384-acks1-prod6-complz4-trial1,1,931.376157,931.376157,931.376157,90.96000000000001,90.96000000000001,90.96000000000001,16.8216626,16.8216626,16.8216626,3919,3919.0,3919.0
security-overhead-final-factorial-plaintext-b3-rf3-isr3-msg102400-tps10000-batch16384-acks1-prod6-complz4-trial2,1,917.504497,917.504497,917.504497,89.6,89.6,89.6,17.1666684,17.1666684,17.1666684,3758,3758.0,3758.0
security-overhead-final-factorial-plaintext-b3-rf3-isr3-msg102400-tps10000-batch16384-acks1-prod6-complz4-trial3,1,920.984198,920.984198,920.984198,89.94,89.94,89.94,17.0566587,17.0566587,17.0566587,3856,3856.0,3856.0
security-overhead-final-factorial-plaintext-b3-rf3-isr3-msg102400-tps10000-batch16384-acks1-prod6-compnone-trial1,1,1085.533762,1085.533762,1085.533762,106.00999999999999,106.00999999999999,106.00999999999999,19.273354,19.273354,19.273354,3728,3728.0,3728.0
security-overhead-final-factorial-plaintext-b3-rf3-isr3-msg102400-tps10000-batch16384-acks1-prod6-compnone-trial2,1,1095.288765,1095.288765,1095.288765,106.98,106.98,106.98,19.5783174,19.5783174,19.5783174,3674,3674.0,3674.0
security-overhead-final-factorial-plaintext-b3-rf3-isr3-msg102400-tps10000-batch16384-acks1-prod6-compnone-trial3,1,1086.607205,1086.607205,1086.607205,106.11,106.11,106.11,18.1099684,18.1099684,18.1099684,3916,3916.0,3916.0
security-overhead-final-factorial-plaintext-b3-rf3-isr3-msg102400-tps10000-batch16384-acksall-prod1-complz4-trial1,1,1235.42202,1235.42202,1235.42202,120.65,120.65,120.65,51.44,51.44,51.44,4616,4616.0,4616.0
security-overhead-final-factorial-plaintext-b3-rf3-isr3-msg102400-tps10000-batch16384-acksall-prod1-complz4-trial2,1,1238.681547,1238.681547,1238.681547,120.96,120.96,120.96,48.12,48.12,48.12,2582,2582.0,2582.0
security-overhead-final-factorial-plaintext-b3-rf3-isr3-msg102400-tps10000-batch16384-acksall-prod1-complz4-trial3,1,1251.266908,1251.266908,1251.266908,122.19,122.19,122.19,51.04,51.04,51.04,2560,2560.0,2560.0
security-overhead-final-factorial-plaintext-b3-rf3-isr3-msg102400-tps10000-batch16384-acksall-prod1-compnone-trial1,1,1348.417632,1348.417632,1348.417632,131.68,131.68,131.68,191.63,191.63,191.63,3890,3890.0,3890.0
security-overhead-final-factorial-plaintext-b3-rf3-isr3-msg102400-tps10000-batch16384-acksall-prod1-compnone-trial2,1,1348.963322,1348.963322,1348.963322,131.73,131.73,131.73,174.08,174.08,174.08,2708,2708.0,2708.0
security-overhead-final-factorial-plaintext-b3-rf3-isr3-msg102400-tps10000-batch16384-acksall-prod1-compnone-trial3,1,1327.580485,1327.580485,1327.580485,129.65,129.65,129.65,171.67,171.67,171.67,3450,3450.0,3450.0
security-overhead-final-factorial-plaintext-b3-rf3-isr3-msg102400-tps10000-batch16384-acksall-prod12-complz4-trial1,1,786.882748,786.882748,786.882748,76.84,76.84,76.84,59.328371100000005,59.328371100000005,59.328371100000005,7925,7925.0,7925.0
security-overhead-final-factorial-plaintext-b3-rf3-isr3-msg102400-tps10000-batch16384-acksall-prod12-complz4-trial2,1,789.0286159999999,789.0286159999999,789.0286159999999,77.06,77.06,77.06,54.5033463,54.5033463,54.5033463,7914,7914.0,7914.0
security-overhead-final-factorial-plaintext-b3-rf3-isr3-msg102400-tps10000-batch16384-acksall-prod12-complz4-trial3,1,786.798592,786.798592,786.798592,76.85,76.85,76.85,53.5266533,53.5266533,53.5266533,7866,7866.0,7866.0
security-overhead-final-factorial-plaintext-b3-rf3-isr3-msg102400-tps10000-batch16384-acksall-prod12-compnone-trial1,1,960.735519,960.735519,960.735519,93.83,93.83,93.83,114.4318329,114.4318329,114.4318329,7369,7369.0,7369.0
security-overhead-final-factorial-plaintext-b3-rf3-isr3-msg102400-tps10000-batch16384-acksall-prod12-compnone-trial2,1,963.51871,963.51871,963.51871,94.1,94.1,94.1,108.0150722,108.0150722,108.0150722,7389,7389.0,7389.0
security-overhead-final-factorial-plaintext-b3-rf3-isr3-msg102400-tps10000-batch16384-acksall-prod12-compnone-trial3,1,960.715102,960.715102,960.715102,93.82,93.82,93.82,80.5019078,80.5019078,80.5019078,7785,7785.0,7785.0
security-overhead-final-factorial-plaintext-b3-rf3-isr3-msg102400-tps10000-batch16384-acksall-prod6-complz4-trial1,1,891.920112,891.920112,891.920112,87.1,87.1,87.1,62.3100066,62.3100066,62.3100066,3859,3859.0,3859.0
security-overhead-final-factorial-plaintext-b3-rf3-isr3-msg102400-tps10000-batch16384-acksall-prod6-complz4-trial2,1,883.68067,883.68067,883.68067,86.28999999999999,86.28999999999999,86.28999999999999,37.9333387,37.9333387,37.9333387,3970,3970.0,3970.0
security-overhead-final-factorial-plaintext-b3-rf3-isr3-msg102400-tps10000-batch16384-acksall-prod6-complz4-trial3,1,889.738427,889.738427,889.738427,86.88,86.88,86.88,50.506706900000005,50.506706900000005,50.506706900000005,4163,4163.0,4163.0
security-overhead-final-factorial-plaintext-b3-rf3-isr3-msg102400-tps10000-batch16384-acksall-prod6-compnone-trial1,1,1067.2789,1067.2789,1067.2789,104.22,104.22,104.22,67.8067275,67.8067275,67.8067275,3998,3998.0,3998.0
security-overhead-final-factorial-plaintext-b3-rf3-isr3-msg102400-tps10000-batch16384-acksall-prod6-compnone-trial2,1,1054.560603,1054.560603,1054.560603,102.97,102.97,102.97,65.2833183,65.2833183,65.2833183,3782,3782.0,3782.0
security-overhead-final-factorial-plaintext-b3-rf3-isr3-msg102400-tps10000-batch16384-acksall-prod6-compnone-trial3,1,1040.284084,1040.284084,1040.284084,101.59,101.59,101.59,82.35832939999999,82.35832939999999,82.35832939999999,3916,3916.0,3916.0
