trial_index,comparison_mode,metric,metric_label,count,mean_penalty_pct,median_penalty_pct,std_penalty_pct,min_penalty_pct,q25_penalty_pct,q75_penalty_pct,max_penalty_pct
2,tls,benchmark_client_memory_used_percent_mean,Benchmark client memory %,8,2.327661644965498,0.011300935090588632,3.9426148295103833,-1.5201517760346859,-0.886022487657354,6.617403722925082,8.592226537191843
2,tls,benchmark_client_network_rx_bytes_delta,Benchmark client network RX bytes,8,1.2942294211918426,1.2153687537980145,0.463910320516003,0.8099561421153166,0.8458595377535654,1.7666106076738266,1.8682111270268438
2,tls,benchmark_client_network_tx_bytes_delta,Benchmark client network TX bytes,8,2.035785007418332,2.0114326301449443,1.5118807565766625,0.49782393079003245,0.5318658406858924,3.5564130950395683,3.5911465542624215
2,tls,broker_cpu_percent_max_mean,Broker CPU max mean %,8,-6.847477787744948,-3.4530699396958786,9.224195743487995,-23.816675297773177,-13.707328444577463,0.10582456330854578,4.795339109650445
2,tls,broker_cpu_percent_mean,Broker CPU mean %,8,-12.233617347393553,-12.46702466852905,17.318238338748685,-35.073281544129216,-27.43859215286774,0.4016560862116374,15.492110606063548
2,tls,broker_disk_read_sectors_delta_mean,Broker disk read sectors mean,6,109.07301808138145,16.64178436481755,204.45310148370436,-100.0,-9.490495790105214,174.7299243704515,511.92982456140356
2,tls,broker_disk_write_sectors_delta_mean,Broker disk write sectors mean,8,-0.5950287713200095,-0.16840082458741965,1.0212416103330428,-3.0229170435395263,-0.7860041661149844,-0.014170480511688465,0.439267364788025
2,tls,broker_memory_used_percent_mean,Broker memory %,8,32.84510498961984,30.434346505158825,22.00361992728586,8.713768204763374,11.834024031014723,50.9047540492742,65.06542973373719
2,tls,broker_network_rx_bytes_delta_mean,Broker network RX bytes mean,8,1.6100170667188274,1.6240035995643698,0.9684543518460202,0.6066122725962116,0.6326457521377827,2.571723237018786,2.613766876706777
2,tls,broker_network_tx_bytes_delta_mean,Broker network TX bytes mean,8,1.4971653426691276,1.462937801379212,0.6983038346493344,0.7894956613981439,0.8013494561413075,2.2089776767442433,2.2403366000048908
2,tls,data_consumed_mb,Data consumed MB,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,tls,fetch_time_ms,Consumer fetch time ms,8,77.22981460925146,60.024664192925,46.33237426205062,30.88535291717666,33.96423810683931,122.68420678256084,149.5744680851064
2,tls,rebalance_time_ms,Consumer rebalance time ms,8,73.62703696564485,75.35526464392515,9.466870904191332,56.676557863501486,66.56322862556804,79.2325700907897,88.61386138613861
2,tls,records_consumed,records consumed,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,tls,throughput_mb_per_sec,Throughput MB/s,8,37.96451115804259,36.08552619665862,12.243798803556231,24.07095795443271,25.90594334087829,49.94467608237596,54.560804429486765
2,tls,throughput_records_per_sec,Throughput records/s,8,37.96450675507547,36.08553462695484,12.243791150732543,24.07096668158571,25.905950360007377,49.94456575517256,54.560906548206
