record_size_bytes,comparison_mode,metric,metric_label,count,mean_penalty_pct,median_penalty_pct,std_penalty_pct,min_penalty_pct,q25_penalty_pct,q75_penalty_pct,max_penalty_pct
1024,mtls,broker_network_tx_bytes_delta_mean,Broker network TX bytes mean,12,2.385951177076672,2.3635902217013793,0.06285903575421163,2.2999093149242085,2.341297984780291,2.42799808828182,2.509125411486357
1024,mtls,data_consumed_mb,Data consumed MB,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1024,mtls,fetch_time_ms,Consumer fetch time ms,12,119.45412358769454,117.78159402053208,45.884197166207926,38.632162661737524,94.99034857213712,147.72217357347407,204.50680272108843
1024,mtls,rebalance_time_ms,Consumer rebalance time ms,12,51.85675993390441,49.09257499660649,11.244522658183662,34.06292749658002,45.84654380313672,60.209502868303716,73.49397590361446
1024,mtls,records_consumed,records consumed,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1024,mtls,throughput_mb_per_sec,Throughput MB/s,12,47.260231692277436,48.22797567286358,7.895718433377139,30.842331614603808,42.816971516901226,52.93430167967973,59.72239910700239
1024,mtls,throughput_records_per_sec,Throughput records/s,12,47.260234544171745,48.22790897586182,7.895761446943924,30.84226633509231,42.81694873542587,52.93433996955708,59.72252815295567
1024,tls,benchmark_client_cpu_percent_mean,Benchmark client CPU %,12,-5.331043882936668,-5.065261078297688,2.4125988476970646,-11.423018183826649,-5.7068349332065464,-4.143338061195354,-1.8734477662408746
1024,tls,benchmark_client_disk_write_sectors_delta,Benchmark client disk write sectors,12,3.9530657453209543,1.6930791817762076,27.23545816515172,-39.298063623789766,-11.995976127187856,16.487732672906898,59.738328873030035
1024,tls,benchmark_client_memory_used_percent_mean,Benchmark client memory %,12,-0.7911210804207007,-0.8160960970295648,0.6697250443563517,-2.1132692352844593,-1.1365765078884982,-0.39855621085834814,0.23093480015546217
1024,tls,benchmark_client_network_rx_bytes_delta,Benchmark client network RX bytes,12,1.7472220080021756,1.7476742737630468,0.08224153010072092,1.5559132193040963,1.7021867856992274,1.807550679314831,1.8682111270268438
