acks,comparison_mode,metric,metric_label,count,mean_penalty_pct,median_penalty_pct,std_penalty_pct,min_penalty_pct,q25_penalty_pct,q75_penalty_pct,max_penalty_pct
all,mtls,benchmark_client_network_tx_bytes_delta,Benchmark client network TX bytes,863,2.357429147432862,0.6442064896226716,3.9184503013566836,-20.566594373433677,0.46079941457814727,1.9908432670097254,16.009161119910424
all,mtls,broker_cpu_percent_max_mean,Broker CPU max mean %,862,-8.90077767515187,-9.334399788081395,20.912579724653646,-68.38126540673788,-25.83984734241619,5.175012918965191,44.02556502408302
all,mtls,broker_cpu_percent_mean,Broker CPU mean %,862,-27.774473045556082,-31.916941807035418,30.5434921162498,-83.64753262644447,-50.60094030587027,-6.31768392195071,61.359605716423246
all,mtls,broker_disk_read_sectors_delta_mean,Broker disk read sectors mean,352,26664.271752631365,-31.710878391694074,498951.29060054093,-100.0,-71.06675202434329,-2.380145121370534,9374500.0
all,mtls,broker_disk_read_sectors_delta_total,Broker disk read sectors total,352,26664.271752631365,-31.71087839169408,498951.29060054093,-100.0,-71.06675202434329,-2.3801451213705382,9374500.0
all,mtls,broker_disk_write_sectors_delta_mean,Broker disk write sectors mean,862,3.1040898721230015,0.21832284830970722,27.33619393537105,-80.74083022514836,-3.7431043751965354,4.34896708031487,230.55937709542417
all,mtls,broker_disk_write_sectors_delta_total,Broker disk write sectors total,862,3.2849698829211227,0.21832284830970722,27.85214173719092,-80.74083022514836,-3.7431043751965367,4.412335481414011,230.55937709542417
all,mtls,broker_memory_used_percent_mean,Broker memory %,862,-0.623451757949462,-0.2758853544578226,2.241956396334665,-9.484157351789126,-2.738869956913766,1.0151349587375245,4.8151440952339915
all,mtls,broker_network_rx_bytes_delta_mean,Broker network RX bytes mean,862,1.7490680567890087,0.6596266868773468,2.5740427156486647,-18.456986148750342,0.6140623203956969,1.489433927420853,11.282922404705447
all,mtls,broker_network_rx_bytes_delta_total,Broker network RX bytes total,862,1.9241413479148421,0.6597945407159835,5.711098446383138,-18.45698614875034,0.614230560458545,1.4905936952403689,151.52196158411314
