batch_size,comparison_mode,metric,metric_label,count,mean_penalty_pct,median_penalty_pct,std_penalty_pct,min_penalty_pct,q25_penalty_pct,q75_penalty_pct,max_penalty_pct
131072,tls,broker_network_rx_bytes_delta_total,Broker network RX bytes total,864,1.7740411105649878,0.6059040415692827,8.367337285592718,-32.91868518812351,0.5337085323714996,0.6567866429803652,181.75657423832385
131072,tls,broker_network_tx_bytes_delta_mean,Broker network TX bytes mean,864,1.7481475161267939,0.7640738263150835,6.553988650702098,-19.063767502875233,0.6908927852815341,0.8322656548606175,179.53519737688413
131072,tls,broker_network_tx_bytes_delta_total,Broker network TX bytes total,864,1.849846264374997,0.7641286712916068,7.452840693893114,-32.92673948151973,0.6912009857026088,0.8329604019126549,179.53519737688416
131072,tls,interval_avg_latency_ms_p95,Interval avg latency p95 diagnostic,864,1298.155091918357,532.5116173765491,1843.2243178589572,-68.54237407034098,99.38960322007816,1825.9505588470465,11501.852695520007
131072,tls,interval_avg_latency_ms_p99,Interval avg latency p99 diagnostic,864,1072.336887423452,334.8066960683075,1413.088678550891,-82.51558335883902,86.9724241090919,1665.9328199743202,8332.253234948133
131072,tls,interval_max_latency_ms_p95,Interval max latency p95 diagnostic,864,203.73229157451584,112.2115523435534,225.0156941178162,-76.95011913597125,69.80565501793096,301.26528037610944,2522.0250521920657
131072,tls,interval_max_latency_ms_p99,Interval max latency p99 diagnostic,864,86.16252968459833,87.82584716816831,28.538002147423306,-78.20915542598257,72.48901513377427,101.78109484467984,188.83838882850839
131072,tls,max_latency_ms,Maximum latency ms,864,84.78718132732469,84.83077031877636,28.707231967746047,-78.47660139395951,70.46279149236858,99.93951612903226,189.76377952755905
131072,tls,producer_avg_latency_ms_max,Producer shard max avg latency ms,864,1321.077078238994,963.1847574055477,1266.4680809469432,19.20475377710348,473.3882195751173,1824.8387635338433,8131.988402995893
131072,tls,producer_avg_latency_ms_min,Producer shard min avg latency ms,864,1581.2406597787453,1043.3040127892937,1412.9107527394835,19.20475377710348,522.5296383749136,2507.1379815331143,8079.169825625473
131072,tls,producer_throughput_records_per_sec_max,Producer shard max throughput records/s,864,10.826028469549135,4.40643474543408,14.486692028522686,-9.065472163236233,0.004004878527413682,17.974020139481436,55.49321335244159
131072,tls,producer_throughput_records_per_sec_min,Producer shard min throughput records/s,864,11.409713796012667,4.550691625107696,14.883440673097557,-9.065472163236233,-0.000999416914667884,19.070322023218875,51.10625567875585
131072,tls,throughput_mb_per_sec,Throughput MB/s,864,11.191598304669995,4.525507391459724,14.709749524730332,-9.073534765198398,0.0,18.84574465434252,51.488833746898266
131072,tls,throughput_records_per_sec,Throughput records/s,864,11.19259318939345,4.520936975464009,14.703974275316055,-9.065472163236233,0.0012850471575033937,18.834849792669978,51.34667555518689
