producer_count,comparison_mode,metric,metric_label,count,mean_penalty_pct,median_penalty_pct,std_penalty_pct,min_penalty_pct,q25_penalty_pct,q75_penalty_pct,max_penalty_pct
6,mtls,broker_network_rx_bytes_delta_total,Broker network RX bytes total,575,2.2145376473164977,0.662037592642272,3.3647070172105544,-18.45698614875034,0.6125151687054556,1.5337143491110141,11.778357513429642
6,mtls,broker_network_tx_bytes_delta_mean,Broker network TX bytes mean,575,2.338879823847907,0.833153520777894,3.414629210132004,-18.43520816714529,0.7529833484089018,1.5534935940820866,12.47643829904629
6,mtls,broker_network_tx_bytes_delta_total,Broker network TX bytes total,575,2.338879823847907,0.8331535207778915,3.414629210132004,-18.435208167145294,0.7529833484089032,1.5534935940820895,12.476438299046285
6,mtls,interval_avg_latency_ms_p95,Interval avg latency p95 diagnostic,576,1602.8447433749657,892.6003372138691,2156.816590716801,-25.76927435500321,184.95027138064026,1957.3775449583504,11277.394136807818
6,mtls,interval_avg_latency_ms_p99,Interval avg latency p99 diagnostic,576,1032.5196798370748,389.03257280823027,1327.3495440841832,-48.2841803271124,94.14220499688997,1471.9115813504054,7229.945513984744
6,mtls,interval_max_latency_ms_p95,Interval max latency p95 diagnostic,576,296.80337210187946,199.7785668357875,323.5611572645034,24.389438712079155,94.77382961033175,415.2292909220751,3041.7113402061814
6,mtls,interval_max_latency_ms_p99,Interval max latency p99 diagnostic,576,93.19217045738073,89.28544721416748,25.58167018468062,30.203426607581875,77.69291252291995,102.6725492736321,182.79461176868165
6,mtls,max_latency_ms,Maximum latency ms,576,90.23898547889377,84.61687238412105,27.580795122777232,30.221703617269547,73.418705335239,99.05548090454191,187.4377421140011
6,mtls,producer_avg_latency_ms_max,Producer shard max avg latency ms,576,1126.0080780544708,712.4924225708451,1274.3091240746337,3.57901873293072,282.6868297756406,1452.8781939276373,8594.298139647259
6,mtls,producer_avg_latency_ms_min,Producer shard min avg latency ms,576,1232.2592372097167,699.8113246274569,1316.9541377409698,2.5809177093299236,350.2261195544887,1652.2857459780678,7354.390855868413
6,mtls,producer_throughput_records_per_sec_max,Producer shard max throughput records/s,576,10.764511094609292,2.2933090719844924,13.36173797092571,-10.275968058332149,0.001001414342026827,22.80652415606218,44.640489090025774
6,mtls,producer_throughput_records_per_sec_min,Producer shard min throughput records/s,576,11.359568694739686,2.68224319229408,13.922245039694776,-9.933675126302658,-0.0029863938955426703,25.123153696275192,44.39986165384891
6,mtls,throughput_mb_per_sec,Throughput MB/s,576,11.103995398438476,2.5925412667506,13.654452669237996,-9.989578680958752,0.0,24.288421968206983,44.37290754571207
6,mtls,throughput_records_per_sec,Throughput records/s,576,11.101277101318125,2.6001283389733225,13.65703943776986,-9.978899599456154,-0.005712425742908227,24.325631931990618,44.37986699330844
6,tls,avg_latency_ms,Average latency ms,576,1176.9719612019355,688.446914857085,1279.9902199244339,21.87106324109698,346.8826028448614,1703.4235106661267,6954.148625292784
6,tls,benchmark_client_cpu_percent_mean,Benchmark client CPU %,576,10.415692487876656,1.1618407473991925,191.6708991320611,-25.641304415086914,-0.7360408642341012,5.576432674650265,4603.499892392945
6,tls,benchmark_client_disk_read_sectors_delta,Benchmark client disk read sectors,10,-100.0,-100.0,0.0,-100.0,-100.0,-100.0,-100.0
6,tls,benchmark_client_disk_write_sectors_delta,Benchmark client disk write sectors,576,2.7655413578108132,-3.1119332557324855,61.1486153010441,-88.48422365013906,-19.698599958403413,14.325371145793682,1229.6071984772452
6,tls,benchmark_client_memory_used_percent_mean,Benchmark client memory %,576,10.88379002708508,9.394462456549347,10.723311854756918,-10.362943339704675,4.784056005213819,17.686351056523044,77.37483528514245
6,tls,benchmark_client_network_rx_bytes_delta,Benchmark client network RX bytes,576,26.262069595940186,25.737606360482296,14.418659264051048,-9.97668680148799,16.303219546605956,34.97269298387417,81.83364839319471
6,tls,benchmark_client_network_tx_bytes_delta,Benchmark client network TX bytes,576,2.8315052297459413,0.673342262732425,4.659177814930031,-20.636673150816872,0.4557359485516719,2.0359817241719114,17.273021017601746
6,tls,broker_cpu_percent_max_mean,Broker CPU max mean %,575,-4.034519985897571,-5.876725107034389,19.91387178613003,-68.66848887153456,-16.406402571418308,7.393322709220721,62.31633535004322
6,tls,broker_cpu_percent_mean,Broker CPU mean %,575,-17.187292562518913,-20.46123854867206,26.09902987395361,-83.52359766109423,-34.248189040545405,1.0859745370130873,52.87746360229588
6,tls,broker_disk_read_sectors_delta_mean,Broker disk read sectors mean,249,700.4333331578338,-42.72596450352909,9706.531683783796,-100.0,-84.09090909090908,-14.6634414880307,150500.0
6,tls,broker_disk_read_sectors_delta_total,Broker disk read sectors total,249,700.4333331578338,-42.72596450352909,9706.531683783796,-100.0,-84.0909090909091,-14.663441488030696,150500.0
6,tls,broker_disk_write_sectors_delta_mean,Broker disk write sectors mean,575,4.475816346771079,-0.1545505781922837,35.77922585022745,-81.62053207367174,-3.6379086582965074,3.7568336764336445,588.1744573722527
6,tls,broker_disk_write_sectors_delta_total,Broker disk write sectors total,575,4.4758163467710785,-0.1545505781922761,35.779225850227455,-81.62053207367174,-3.6379086582965128,3.756833676433638,588.1744573722528
6,tls,broker_memory_used_percent_mean,Broker memory %,575,-0.3524488199525937,0.2872292554215471,3.2966267802604614,-24.846077012989454,-1.0970519353633232,1.5623979173580165,4.3798666304156
6,tls,broker_network_rx_bytes_delta_mean,Broker network RX bytes mean,575,1.9887064306561661,0.654107859021258,3.0096519810757822,-18.42776514719073,0.6033348438715316,1.517762954137518,12.555464093584071
6,tls,broker_network_rx_bytes_delta_total,Broker network RX bytes total,575,1.9887064306561661,0.654107859021258,3.009651981075782,-18.427765147190737,0.6033348438715316,1.517762954137519,12.555464093584057
6,tls,broker_network_tx_bytes_delta_mean,Broker network TX bytes mean,575,2.0542242454870605,0.8003952540906412,3.0117930650682947,-18.42865465340211,0.7392578180513103,1.5642037462117853,13.336442684732456
6,tls,broker_network_tx_bytes_delta_total,Broker network TX bytes total,575,2.0542242454870605,0.8003952540906458,3.011793065068294,-18.428654653402106,0.7392578180513103,1.564203746211781,13.336442684732452
6,tls,interval_avg_latency_ms_p95,Interval avg latency p95 diagnostic,576,1596.823854383979,904.7776481266994,2081.6116080556762,28.654637247569205,182.00333434628521,1997.5908318362854,11501.852695520007
6,tls,interval_avg_latency_ms_p99,Interval avg latency p99 diagnostic,576,1007.1590356113443,379.86446339022666,1248.6198989025552,27.01420002890591,83.53759466635844,1493.2331763958919,5397.362876861606
6,tls,interval_max_latency_ms_p95,Interval max latency p95 diagnostic,576,284.4414678136326,177.2737358072819,305.7736677350047,37.81089984476953,85.8770447605128,422.6165174821042,2522.0250521920657
6,tls,interval_max_latency_ms_p99,Interval max latency p99 diagnostic,576,83.43031151427928,82.7437876110826,21.532823938313925,31.90441015450085,68.66408313076701,98.75106969800208,142.61063779967222
6,tls,max_latency_ms,Maximum latency ms,576,79.70176962173612,77.7350709117375,21.569203572217695,29.311171487933514,64.18003800465078,93.24327883926924,146.43995749202975
6,tls,producer_avg_latency_ms_max,Producer shard max avg latency ms,576,1124.2310549961107,647.4942468902802,1287.3351261022322,21.783479364138795,304.64779684299026,1509.2232310945424,8131.988402995893
6,tls,producer_avg_latency_ms_min,Producer shard min avg latency ms,576,1243.315702176152,684.5636304607432,1324.7312756752194,21.01084929203774,380.66735043449387,1768.6741882202498,6494.531036368608
6,tls,producer_throughput_records_per_sec_max,Producer shard max throughput records/s,576,12.356666499048755,8.073851807888076,12.948486734171217,-8.397438548091563,0.006009446168945635,24.765483137016187,44.41856936929444
6,tls,producer_throughput_records_per_sec_min,Producer shard min throughput records/s,576,13.065211653404226,8.050053820227028,13.568382980433828,-8.223426957751922,0.009956398483411906,26.57584613743071,41.54834688043053
6,tls,throughput_mb_per_sec,Throughput MB/s,576,12.770103035897753,8.017198825484456,13.258141152373472,-8.366830430251607,0.0,25.642909750043007,42.1985815602837
6,tls,throughput_records_per_sec,Throughput records/s,576,12.765359943558318,8.017730893282152,13.257726143548744,-8.374642229294938,0.004808194654502331,25.660121186417697,42.16009289360218
