broker_count,comparison_mode,metric,metric_label,count,mean_penalty_pct,median_penalty_pct,std_penalty_pct,min_penalty_pct,q25_penalty_pct,q75_penalty_pct,max_penalty_pct
5,tls,benchmark_client_disk_read_sectors_delta,Benchmark client disk read sectors,18,-99.73544973544973,-100.0,1.0907686840258388,-100.0,-100.0,-100.0,-95.23809523809523
5,tls,benchmark_client_disk_write_sectors_delta,Benchmark client disk write sectors,1295,10.951543731713013,-8.334753707175729,342.462155747153,-91.692498450093,-22.803886523405584,12.434482781108276,12123.75919117647
5,tls,benchmark_client_memory_used_percent_mean,Benchmark client memory %,1295,8.326696988486175,6.565559403189246,10.642552058880453,-17.215312170561983,-1.0459674961975813,16.16554890520127,38.757858184937824
5,tls,benchmark_client_network_rx_bytes_delta,Benchmark client network RX bytes,1295,32.97049068593001,26.4713905972575,53.2807724840109,-9.97668680148799,17.796729407645266,35.26277832619556,1535.6386931622967
5,tls,benchmark_client_network_tx_bytes_delta,Benchmark client network TX bytes,1295,2.2542722087839544,0.5862237855793078,4.540698829554446,-20.636673150816872,0.4592751548000907,2.0358724822691223,107.20478226705427
5,tls,broker_cpu_percent_max_mean,Broker CPU max mean %,1296,-3.3630002104453043,-4.399044388242478,17.207649191965253,-55.47852705501035,-14.919782282765443,7.286923651657863,71.81419889763042
5,tls,broker_cpu_percent_mean,Broker CPU mean %,1296,-18.62512546719987,-22.4845210043511,18.664139139493155,-58.68534387479677,-33.949675432250174,-1.9495739266545402,53.4314158635756
5,tls,broker_disk_read_sectors_delta_mean,Broker disk read sectors mean,548,412.84368249519133,-39.12795812780399,6783.98593903644,-100.0,-85.81262902013354,-5.136316490764041,150500.0
5,tls,broker_disk_read_sectors_delta_total,Broker disk read sectors total,548,412.8436824951914,-39.12795812780399,6783.98593903644,-100.0,-85.81262902013353,-5.13631649076404,150500.0
5,tls,broker_disk_write_sectors_delta_mean,Broker disk write sectors mean,1296,6.678793798961354,0.1990865289503514,85.41631402219686,-78.39232217441595,-2.7639438094461415,4.279403059910194,2868.934815928461
5,tls,broker_disk_write_sectors_delta_total,Broker disk write sectors total,1296,6.799358037081694,0.1990865289503572,85.5228912899934,-78.39232217441597,-2.763943809446139,4.347314295542395,2868.9348159284605
5,tls,broker_memory_used_percent_mean,Broker memory %,1296,-1.0859356214649405,-0.17511176640563497,3.975135459044018,-44.97872725289428,-1.452026562037928,1.2608081730589753,4.296827696328489
5,tls,broker_network_rx_bytes_delta_mean,Broker network RX bytes mean,1296,1.705518415676535,0.6461980365450961,5.43495789892886,-18.42776514719073,0.6056571142042413,1.5124676902432936,181.75657423832382
5,tls,broker_network_rx_bytes_delta_total,Broker network RX bytes total,1296,1.821925402336908,0.6466439283252472,6.842786320839698,-18.427765147190737,0.6057172139848874,1.5137403265389036,181.75657423832385
5,tls,broker_network_tx_bytes_delta_mean,Broker network TX bytes mean,1296,1.7579984837236375,0.8180363934286383,5.386612131269871,-19.063767502875233,0.7458713578314706,1.5108790029643404,179.53519737688413
5,tls,broker_network_tx_bytes_delta_total,Broker network TX bytes total,1296,1.851674678743458,0.8181143343632051,6.039743773551178,-18.428654653402106,0.7459215016875096,1.5118776574067485,179.53519737688416
5,tls,interval_avg_latency_ms_p95,Interval avg latency p95 diagnostic,1296,821.5685432029336,326.3646811997846,1260.7069147439236,-60.45972589296667,90.61247666009619,1073.3402317858254,11501.852695520007
5,tls,interval_avg_latency_ms_p99,Interval avg latency p99 diagnostic,1296,658.3532291048825,130.89376005783953,1043.2084839210593,-57.69290663212716,79.18701452325232,802.0690103134594,8332.253234948133
5,tls,interval_max_latency_ms_p95,Interval max latency p95 diagnostic,1296,194.93491423187592,101.78529473656252,206.92250437711147,-61.45949202817948,61.30047597513469,266.0677913788452,914.8279413546608
5,tls,interval_max_latency_ms_p99,Interval max latency p99 diagnostic,1296,81.35682484838443,82.3441830258924,24.49631439704493,-49.373720295340355,68.76991193891365,94.86777535738038,188.83838882850839
5,tls,max_latency_ms,Maximum latency ms,1296,79.57413044583325,79.24111233278359,24.17863080965166,-46.944858420268254,67.48276415103587,92.31804691180598,189.06525573192238
5,tls,producer_avg_latency_ms_max,Producer shard max avg latency ms,1296,825.0348956131285,496.9300076760112,901.6891087339475,-3.3883382089806444,177.79183646823378,1176.8142969481642,5848.148148148148
5,tls,producer_avg_latency_ms_min,Producer shard min avg latency ms,1296,997.9222684900185,588.7169569019604,1121.2182625316063,-3.3883382089806444,189.7058918380135,1342.9773059950153,8079.169825625473
5,tls,producer_throughput_records_per_sec_max,Producer shard max throughput records/s,1296,9.97855059956335,2.5309443365707494,13.792604026703687,-9.065472163236233,0.0029990820129536504,14.512799590931692,55.49321335244159
5,tls,producer_throughput_records_per_sec_min,Producer shard min throughput records/s,1296,10.300127944205515,2.9353715647187126,13.869395083899533,-9.065472163236233,-0.0009996898477819083,15.55222833020325,50.20514438306262
5,tls,throughput_mb_per_sec,Throughput MB/s,1296,10.16379133877343,2.709757823558739,13.804076765413257,-9.073534765198398,0.0,15.14498410837009,51.488833746898266
5,tls,throughput_records_per_sec,Throughput records/s,1296,10.16280710265628,2.714233756791554,13.797192497208679,-9.065472163236233,0.0,15.143186337870237,51.34667555518689
