sweep_value,run_count,throughput_records_per_sec_mean,throughput_records_per_sec_min,throughput_records_per_sec_max,throughput_mb_per_sec_mean,throughput_mb_per_sec_min,throughput_mb_per_sec_max,avg_latency_ms_mean,avg_latency_ms_min,avg_latency_ms_max,max_latency_ms_mean,max_latency_ms_min,max_latency_ms_max
security-overhead-final-factorial-plaintext-b5-rf5-isr3-msg10240-tps10000-batch131072-acksall-prod6-compnone-trial2,1,5250.2699219999995,5250.2699219999995,5250.2699219999995,51.269999999999996,51.269999999999996,51.269999999999996,91.9468301,91.9468301,91.9468301,5818,5818.0,5818.0
security-overhead-final-factorial-plaintext-b5-rf5-isr3-msg10240-tps10000-batch131072-acksall-prod6-compnone-trial3,1,5011.594856,5011.594856,5011.594856,48.93,48.93,48.93,147.6424324,147.6424324,147.6424324,5137,5137.0,5137.0
security-overhead-final-factorial-plaintext-b5-rf5-isr3-msg10240-tps10000-batch16384-acks1-prod1-complz4-trial1,1,4936.077793,4936.077793,4936.077793,48.2,48.2,48.2,138.74,138.74,138.74,992,992.0,992.0
security-overhead-final-factorial-plaintext-b5-rf5-isr3-msg10240-tps10000-batch16384-acks1-prod1-complz4-trial2,1,5145.621076,5145.621076,5145.621076,50.25,50.25,50.25,104.9,104.9,104.9,854,854.0,854.0
security-overhead-final-factorial-plaintext-b5-rf5-isr3-msg10240-tps10000-batch16384-acks1-prod1-complz4-trial3,1,4965.736419,4965.736419,4965.736419,48.49,48.49,48.49,121.37,121.37,121.37,878,878.0,878.0
security-overhead-final-factorial-plaintext-b5-rf5-isr3-msg10240-tps10000-batch16384-acks1-prod1-compnone-trial1,1,6152.710269,6152.710269,6152.710269,60.09,60.09,60.09,242.42,242.42,242.42,958,958.0,958.0
security-overhead-final-factorial-plaintext-b5-rf5-isr3-msg10240-tps10000-batch16384-acks1-prod1-compnone-trial2,1,6047.411708,6047.411708,6047.411708,59.06,59.06,59.06,272.9,272.9,272.9,916,916.0,916.0
security-overhead-final-factorial-plaintext-b5-rf5-isr3-msg10240-tps10000-batch16384-acks1-prod1-compnone-trial3,1,6281.801621,6281.801621,6281.801621,61.35,61.35,61.35,195.61,195.61,195.61,974,974.0,974.0
security-overhead-final-factorial-plaintext-b5-rf5-isr3-msg10240-tps10000-batch16384-acks1-prod12-complz4-trial1,1,1944.3271570000002,1944.3271570000002,1944.3271570000002,18.98,18.98,18.98,8130.819236899999,8130.819236899999,8130.819236899999,12216,12216.0,12216.0
security-overhead-final-factorial-plaintext-b5-rf5-isr3-msg10240-tps10000-batch16384-acks1-prod12-complz4-trial2,1,1946.730782,1946.730782,1946.730782,19.02,19.02,19.02,8092.0285672,8092.0285672,8092.0285672,12049,12049.0,12049.0
security-overhead-final-factorial-plaintext-b5-rf5-isr3-msg10240-tps10000-batch16384-acks1-prod12-complz4-trial3,1,1877.989822,1877.989822,1877.989822,18.35,18.35,18.35,8443.7361008,8443.7361008,8443.7361008,13115,13115.0,13115.0
security-overhead-final-factorial-plaintext-b5-rf5-isr3-msg10240-tps10000-batch16384-acks1-prod12-compnone-trial1,1,2317.293951,2317.293951,2317.293951,22.63,22.63,22.63,7003.710799300001,7003.710799300001,7003.710799300001,12858,12858.0,12858.0
security-overhead-final-factorial-plaintext-b5-rf5-isr3-msg10240-tps10000-batch16384-acks1-prod12-compnone-trial2,1,2295.925036,2295.925036,2295.925036,22.41,22.41,22.41,7085.4775175,7085.4775175,7085.4775175,12336,12336.0,12336.0
security-overhead-final-factorial-plaintext-b5-rf5-isr3-msg10240-tps10000-batch16384-acks1-prod12-compnone-trial3,1,2323.459513,2323.459513,2323.459513,22.7,22.7,22.7,6855.045427200001,6855.045427200001,6855.045427200001,12519,12519.0,12519.0
security-overhead-final-factorial-plaintext-b5-rf5-isr3-msg10240-tps10000-batch16384-acks1-prod6-complz4-trial1,1,2332.264021,2332.264021,2332.264021,22.78,22.78,22.78,4076.5176138,4076.5176138,4076.5176138,6583,6583.0,6583.0
security-overhead-final-factorial-plaintext-b5-rf5-isr3-msg10240-tps10000-batch16384-acks1-prod6-complz4-trial2,1,2571.262715,2571.262715,2571.262715,25.11,25.11,25.11,3624.6721219,3624.6721219,3624.6721219,6251,6251.0,6251.0
security-overhead-final-factorial-plaintext-b5-rf5-isr3-msg10240-tps10000-batch16384-acks1-prod6-complz4-trial3,1,2573.84365,2573.84365,2573.84365,25.14,25.14,25.14,3619.3173387,3619.3173387,3619.3173387,6205,6205.0,6205.0
security-overhead-final-factorial-plaintext-b5-rf5-isr3-msg10240-tps10000-batch16384-acks1-prod6-compnone-trial1,1,3332.06227,3332.06227,3332.06227,32.53,32.53,32.53,2813.5510002999995,2813.5510002999995,2813.5510002999995,5733,5733.0,5733.0
security-overhead-final-factorial-plaintext-b5-rf5-isr3-msg10240-tps10000-batch16384-acks1-prod6-compnone-trial2,1,3288.747119,3288.747119,3288.747119,32.12,32.12,32.12,2851.7643171,2851.7643171,2851.7643171,5931,5931.0,5931.0
security-overhead-final-factorial-plaintext-b5-rf5-isr3-msg10240-tps10000-batch16384-acks1-prod6-compnone-trial3,1,3263.654772,3263.654772,3263.654772,31.86,31.86,31.86,2898.6714438999998,2898.6714438999998,2898.6714438999998,6490,6490.0,6490.0
security-overhead-final-factorial-plaintext-b5-rf5-isr3-msg10240-tps10000-batch16384-acksall-prod1-complz4-trial1,1,2974.243055,2974.243055,2974.243055,29.05,29.05,29.05,654.34,654.34,654.34,979,979.0,979.0
security-overhead-final-factorial-plaintext-b5-rf5-isr3-msg10240-tps10000-batch16384-acksall-prod1-complz4-trial2,1,3017.774693,3017.774693,3017.774693,29.47,29.47,29.47,645.38,645.38,645.38,1081,1081.0,1081.0
security-overhead-final-factorial-plaintext-b5-rf5-isr3-msg10240-tps10000-batch16384-acksall-prod1-complz4-trial3,1,3015.77249,3015.77249,3015.77249,29.45,29.45,29.45,645.66,645.66,645.66,940,940.0,940.0
security-overhead-final-factorial-plaintext-b5-rf5-isr3-msg10240-tps10000-batch16384-acksall-prod1-compnone-trial1,1,2874.22396,2874.22396,2874.22396,28.07,28.07,28.07,681.39,681.39,681.39,1044,1044.0,1044.0
security-overhead-final-factorial-plaintext-b5-rf5-isr3-msg10240-tps10000-batch16384-acksall-prod1-compnone-trial2,1,2955.781509,2955.781509,2955.781509,28.87,28.87,28.87,663.98,663.98,663.98,1097,1097.0,1097.0
security-overhead-final-factorial-plaintext-b5-rf5-isr3-msg10240-tps10000-batch16384-acksall-prod1-compnone-trial3,1,3058.384561,3058.384561,3058.384561,29.87,29.87,29.87,642.83,642.83,642.83,1052,1052.0,1052.0
security-overhead-final-factorial-plaintext-b5-rf5-isr3-msg10240-tps10000-batch16384-acksall-prod12-complz4-trial1,1,1813.273397,1813.273397,1813.273397,17.71,17.71,17.71,8868.387136,8868.387136,8868.387136,13521,13521.0,13521.0
security-overhead-final-factorial-plaintext-b5-rf5-isr3-msg10240-tps10000-batch16384-acksall-prod12-complz4-trial2,1,1820.154799,1820.154799,1820.154799,17.77,17.77,17.77,8818.5353932,8818.5353932,8818.5353932,13563,13563.0,13563.0
security-overhead-final-factorial-plaintext-b5-rf5-isr3-msg10240-tps10000-batch16384-acksall-prod12-complz4-trial3,1,1805.454844,1805.454844,1805.454844,17.63,17.63,17.63,8958.9539946,8958.9539946,8958.9539946,13280,13280.0,13280.0
security-overhead-final-factorial-plaintext-b5-rf5-isr3-msg10240-tps10000-batch16384-acksall-prod12-compnone-trial1,1,2206.486847,2206.486847,2206.486847,21.55,21.55,21.55,7520.514421700001,7520.514421700001,7520.514421700001,14860,14860.0,14860.0
security-overhead-final-factorial-plaintext-b5-rf5-isr3-msg10240-tps10000-batch16384-acksall-prod12-compnone-trial2,1,2185.686879,2185.686879,2185.686879,21.34,21.34,21.34,7594.9772497,7594.9772497,7594.9772497,13499,13499.0,13499.0
security-overhead-final-factorial-plaintext-b5-rf5-isr3-msg10240-tps10000-batch16384-acksall-prod12-compnone-trial3,1,2141.660019,2141.660019,2141.660019,20.9,20.9,20.9,7706.565658400001,7706.565658400001,7706.565658400001,14482,14482.0,14482.0
security-overhead-final-factorial-plaintext-b5-rf5-isr3-msg10240-tps10000-batch16384-acksall-prod6-complz4-trial1,1,2458.742767,2458.742767,2458.742767,24.01,24.01,24.01,3851.9141631,3851.9141631,3851.9141631,6628,6628.0,6628.0
security-overhead-final-factorial-plaintext-b5-rf5-isr3-msg10240-tps10000-batch16384-acksall-prod6-complz4-trial2,1,2435.364032,2435.364032,2435.364032,23.78,23.78,23.78,3886.3107004000003,3886.3107004000003,3886.3107004000003,6626,6626.0,6626.0
security-overhead-final-factorial-plaintext-b5-rf5-isr3-msg10240-tps10000-batch16384-acksall-prod6-complz4-trial3,1,2436.253036,2436.253036,2436.253036,23.79,23.79,23.79,3906.3337369,3906.3337369,3906.3337369,6948,6948.0,6948.0
security-overhead-final-factorial-plaintext-b5-rf5-isr3-msg10240-tps10000-batch16384-acksall-prod6-compnone-trial1,1,2976.869188,2976.869188,2976.869188,29.08,29.08,29.08,3209.2061422,3209.2061422,3209.2061422,6771,6771.0,6771.0
security-overhead-final-factorial-plaintext-b5-rf5-isr3-msg10240-tps10000-batch16384-acksall-prod6-compnone-trial2,1,2930.973347,2930.973347,2930.973347,28.630000000000003,28.630000000000003,28.630000000000003,3268.3277375,3268.3277375,3268.3277375,6988,6988.0,6988.0
security-overhead-final-factorial-plaintext-b5-rf5-isr3-msg10240-tps10000-batch16384-acksall-prod6-compnone-trial3,1,2967.121341,2967.121341,2967.121341,28.97,28.97,28.97,3214.6492805000003,3214.6492805000003,3214.6492805000003,6648,6648.0,6648.0
security-overhead-final-factorial-plaintext-b5-rf5-isr3-msg102400-tps1000-batch131072-acks1-prod1-complz4-trial1,1,999.650122,999.650122,999.650122,97.62,97.62,97.62,4.74,4.74,4.74,737,737.0,737.0
security-overhead-final-factorial-plaintext-b5-rf5-isr3-msg102400-tps1000-batch131072-acks1-prod1-complz4-trial2,1,999.750062,999.750062,999.750062,97.63,97.63,97.63,4.9,4.9,4.9,641,641.0,641.0
security-overhead-final-factorial-plaintext-b5-rf5-isr3-msg102400-tps1000-batch131072-acks1-prod1-complz4-trial3,1,999.660116,999.660116,999.660116,97.62,97.62,97.62,4.64,4.64,4.64,666,666.0,666.0
security-overhead-final-factorial-plaintext-b5-rf5-isr3-msg102400-tps1000-batch131072-acks1-prod1-compnone-trial1,1,999.550202,999.550202,999.550202,97.61,97.61,97.61,5.43,5.43,5.43,593,593.0,593.0
security-overhead-final-factorial-plaintext-b5-rf5-isr3-msg102400-tps1000-batch131072-acks1-prod1-compnone-trial2,1,999.48027,999.48027,999.48027,97.61,97.61,97.61,5.64,5.64,5.64,651,651.0,651.0
security-overhead-final-factorial-plaintext-b5-rf5-isr3-msg102400-tps1000-batch131072-acks1-prod1-compnone-trial3,1,999.570185,999.570185,999.570185,97.61,97.61,97.61,5.42,5.42,5.42,670,670.0,670.0
security-overhead-final-factorial-plaintext-b5-rf5-isr3-msg102400-tps1000-batch131072-acks1-prod12-complz4-trial1,1,640.37037,640.37037,640.37037,62.54,62.54,62.54,72.030136,72.030136,72.030136,10276,10276.0,10276.0
security-overhead-final-factorial-plaintext-b5-rf5-isr3-msg102400-tps1000-batch131072-acks1-prod12-complz4-trial2,1,641.897278,641.897278,641.897278,62.71,62.71,62.71,72.91342390000001,72.91342390000001,72.91342390000001,10914,10914.0,10914.0
security-overhead-final-factorial-plaintext-b5-rf5-isr3-msg102400-tps1000-batch131072-acks1-prod12-complz4-trial3,1,633.850418,633.850418,633.850418,61.92,61.92,61.92,77.92000619999999,77.92000619999999,77.92000619999999,10884,10884.0,10884.0
security-overhead-final-factorial-plaintext-b5-rf5-isr3-msg102400-tps1000-batch131072-acks1-prod12-compnone-trial1,1,803.081942,803.081942,803.081942,78.45,78.45,78.45,105.1026682,105.1026682,105.1026682,9845,9845.0,9845.0
security-overhead-final-factorial-plaintext-b5-rf5-isr3-msg102400-tps1000-batch131072-acks1-prod12-compnone-trial2,1,809.75469,809.75469,809.75469,79.09,79.09,79.09,115.74381279999999,115.74381279999999,115.74381279999999,10437,10437.0,10437.0
security-overhead-final-factorial-plaintext-b5-rf5-isr3-msg102400-tps1000-batch131072-acks1-prod12-compnone-trial3,1,804.053779,804.053779,804.053779,78.51,78.51,78.51,125.38736320000001,125.38736320000001,125.38736320000001,10205,10205.0,10205.0
security-overhead-final-factorial-plaintext-b5-rf5-isr3-msg102400-tps1000-batch131072-acks1-prod6-complz4-trial1,1,738.582713,738.582713,738.582713,72.14,72.14,72.14,28.2233558,28.2233558,28.2233558,5128,5128.0,5128.0
security-overhead-final-factorial-plaintext-b5-rf5-isr3-msg102400-tps1000-batch131072-acks1-prod6-complz4-trial2,1,751.184795,751.184795,751.184795,73.36,73.36,73.36,28.8233465,28.8233465,28.8233465,5373,5373.0,5373.0
security-overhead-final-factorial-plaintext-b5-rf5-isr3-msg102400-tps1000-batch131072-acks1-prod6-complz4-trial3,1,755.893522,755.893522,755.893522,73.81,73.81,73.81,27.8766381,27.8766381,27.8766381,4997,4997.0,4997.0
security-overhead-final-factorial-plaintext-b5-rf5-isr3-msg102400-tps1000-batch131072-acks1-prod6-compnone-trial1,1,889.2823129999999,889.2823129999999,889.2823129999999,86.84,86.84,86.84,38.8549328,38.8549328,38.8549328,5327,5327.0,5327.0
security-overhead-final-factorial-plaintext-b5-rf5-isr3-msg102400-tps1000-batch131072-acks1-prod6-compnone-trial2,1,898.946228,898.946228,898.946228,87.79,87.79,87.79,36.4283934,36.4283934,36.4283934,4775,4775.0,4775.0
security-overhead-final-factorial-plaintext-b5-rf5-isr3-msg102400-tps1000-batch131072-acks1-prod6-compnone-trial3,1,899.757122,899.757122,899.757122,87.86,87.86,87.86,36.1766373,36.1766373,36.1766373,4746,4746.0,4746.0
security-overhead-final-factorial-plaintext-b5-rf5-isr3-msg102400-tps1000-batch131072-acksall-prod1-complz4-trial1,1,945.420854,945.420854,945.420854,92.33,92.33,92.33,17.26,17.26,17.26,669,669.0,669.0
security-overhead-final-factorial-plaintext-b5-rf5-isr3-msg102400-tps1000-batch131072-acksall-prod1-complz4-trial2,1,999.310476,999.310476,999.310476,97.59,97.59,97.59,20.44,20.44,20.44,688,688.0,688.0
security-overhead-final-factorial-plaintext-b5-rf5-isr3-msg102400-tps1000-batch131072-acksall-prod1-complz4-trial3,1,999.720078,999.720078,999.720078,97.63,97.63,97.63,21.75,21.75,21.75,1103,1103.0,1103.0
security-overhead-final-factorial-plaintext-b5-rf5-isr3-msg102400-tps1000-batch131072-acksall-prod1-compnone-trial1,1,999.710084,999.710084,999.710084,97.63,97.63,97.63,22.8,22.8,22.8,2175,2175.0,2175.0
security-overhead-final-factorial-plaintext-b5-rf5-isr3-msg102400-tps1000-batch131072-acksall-prod1-compnone-trial2,1,999.50025,999.50025,999.50025,97.61,97.61,97.61,20.94,20.94,20.94,755,755.0,755.0
security-overhead-final-factorial-plaintext-b5-rf5-isr3-msg102400-tps1000-batch131072-acksall-prod1-compnone-trial3,1,999.720078,999.720078,999.720078,97.63,97.63,97.63,23.22,23.22,23.22,1295,1295.0,1295.0
security-overhead-final-factorial-plaintext-b5-rf5-isr3-msg102400-tps1000-batch131072-acksall-prod12-complz4-trial1,1,625.938473,625.938473,625.938473,61.129999999999995,61.129999999999995,61.129999999999995,87.0434613,87.0434613,87.0434613,11234,11234.0,11234.0
security-overhead-final-factorial-plaintext-b5-rf5-isr3-msg102400-tps1000-batch131072-acksall-prod12-complz4-trial2,1,628.172675,628.172675,628.172675,61.34,61.34,61.34,88.2501535,88.2501535,88.2501535,10386,10386.0,10386.0
security-overhead-final-factorial-plaintext-b5-rf5-isr3-msg102400-tps1000-batch131072-acksall-prod12-complz4-trial3,1,629.0099710000001,629.0099710000001,629.0099710000001,61.42,61.42,61.42,95.9574596,95.9574596,95.9574596,10416,10416.0,10416.0
security-overhead-final-factorial-plaintext-b5-rf5-isr3-msg102400-tps1000-batch131072-acksall-prod12-compnone-trial1,1,786.695294,786.695294,786.695294,76.83,76.83,76.83,203.8725111,203.8725111,203.8725111,10738,10738.0,10738.0
security-overhead-final-factorial-plaintext-b5-rf5-isr3-msg102400-tps1000-batch131072-acksall-prod12-compnone-trial2,1,786.915662,786.915662,786.915662,76.86,76.86,76.86,179.3066007,179.3066007,179.3066007,10375,10375.0,10375.0
security-overhead-final-factorial-plaintext-b5-rf5-isr3-msg102400-tps1000-batch131072-acksall-prod12-compnone-trial3,1,788.277744,788.277744,788.277744,76.99,76.99,76.99,173.7454072,173.7454072,173.7454072,9936,9936.0,9936.0
security-overhead-final-factorial-plaintext-b5-rf5-isr3-msg102400-tps1000-batch131072-acksall-prod6-complz4-trial1,1,721.052924,721.052924,721.052924,70.4,70.4,70.4,51.393322000000005,51.393322000000005,51.393322000000005,5497,5497.0,5497.0
security-overhead-final-factorial-plaintext-b5-rf5-isr3-msg102400-tps1000-batch131072-acksall-prod6-complz4-trial2,1,704.105546,704.105546,704.105546,68.75,68.75,68.75,40.638345,40.638345,40.638345,5906,5906.0,5906.0
security-overhead-final-factorial-plaintext-b5-rf5-isr3-msg102400-tps1000-batch131072-acksall-prod6-complz4-trial3,1,725.587801,725.587801,725.587801,70.86,70.86,70.86,36.1783359,36.1783359,36.1783359,5727,5727.0,5727.0
security-overhead-final-factorial-plaintext-b5-rf5-isr3-msg102400-tps1000-batch131072-acksall-prod6-compnone-trial1,1,867.6063459999999,867.6063459999999,867.6063459999999,84.74,84.74,84.74,89.1384113,89.1384113,89.1384113,5324,5324.0,5324.0
security-overhead-final-factorial-plaintext-b5-rf5-isr3-msg102400-tps1000-batch131072-acksall-prod6-compnone-trial2,1,880.237988,880.237988,880.237988,85.96000000000001,85.96000000000001,85.96000000000001,82.3181844,82.3181844,82.3181844,5473,5473.0,5473.0
security-overhead-final-factorial-plaintext-b5-rf5-isr3-msg102400-tps1000-batch131072-acksall-prod6-compnone-trial3,1,833.242894,833.242894,833.242894,81.37,81.37,81.37,101.0849569,101.0849569,101.0849569,5086,5086.0,5086.0
security-overhead-final-factorial-plaintext-b5-rf5-isr3-msg102400-tps1000-batch16384-acks1-prod1-complz4-trial1,1,999.420336,999.420336,999.420336,97.6,97.6,97.6,3.6,3.6,3.6,701,701.0,701.0
security-overhead-final-factorial-plaintext-b5-rf5-isr3-msg102400-tps1000-batch16384-acks1-prod1-complz4-trial2,1,999.690096,999.690096,999.690096,97.63,97.63,97.63,5.11,5.11,5.11,1394,1394.0,1394.0
security-overhead-final-factorial-plaintext-b5-rf5-isr3-msg102400-tps1000-batch16384-acks1-prod1-complz4-trial3,1,999.430325,999.430325,999.430325,97.6,97.6,97.6,4.48,4.48,4.48,647,647.0,647.0
security-overhead-final-factorial-plaintext-b5-rf5-isr3-msg102400-tps1000-batch16384-acks1-prod1-compnone-trial1,1,999.710084,999.710084,999.710084,97.63,97.63,97.63,6.82,6.82,6.82,612,612.0,612.0
security-overhead-final-factorial-plaintext-b5-rf5-isr3-msg102400-tps1000-batch16384-acks1-prod1-compnone-trial2,1,999.450302,999.450302,999.450302,97.6,97.6,97.6,7.11,7.11,7.11,623,623.0,623.0
security-overhead-final-factorial-plaintext-b5-rf5-isr3-msg102400-tps1000-batch16384-acks1-prod1-compnone-trial3,1,999.650122,999.650122,999.650122,97.62,97.62,97.62,6.78,6.78,6.78,661,661.0,661.0
security-overhead-final-factorial-plaintext-b5-rf5-isr3-msg102400-tps1000-batch16384-acks1-prod12-complz4-trial1,1,663.215411,663.215411,663.215411,64.76,64.76,64.76,67.91076939999999,67.91076939999999,67.91076939999999,10624,10624.0,10624.0
security-overhead-final-factorial-plaintext-b5-rf5-isr3-msg102400-tps1000-batch16384-acks1-prod12-complz4-trial2,1,660.594628,660.594628,660.594628,64.52,64.52,64.52,72.61674020000001,72.61674020000001,72.61674020000001,11716,11716.0,11716.0
security-overhead-final-factorial-plaintext-b5-rf5-isr3-msg102400-tps1000-batch16384-acks1-prod12-complz4-trial3,1,659.63823,659.63823,659.63823,64.42,64.42,64.42,71.7015709,71.7015709,71.7015709,10380,10380.0,10380.0
security-overhead-final-factorial-plaintext-b5-rf5-isr3-msg102400-tps1000-batch16384-acks1-prod12-compnone-trial1,1,827.567614,827.567614,827.567614,80.82,80.82,80.82,85.04188959999999,85.04188959999999,85.04188959999999,9774,9774.0,9774.0
security-overhead-final-factorial-plaintext-b5-rf5-isr3-msg102400-tps1000-batch16384-acks1-prod12-compnone-trial2,1,826.428432,826.428432,826.428432,80.71000000000001,80.71000000000001,80.71000000000001,89.37391769999999,89.37391769999999,89.37391769999999,9390,9390.0,9390.0
security-overhead-final-factorial-plaintext-b5-rf5-isr3-msg102400-tps1000-batch16384-acks1-prod12-compnone-trial3,1,823.609538,823.609538,823.609538,80.43,80.43,80.43,92.71413650000001,92.71413650000001,92.71413650000001,9717,9717.0,9717.0
security-overhead-final-factorial-plaintext-b5-rf5-isr3-msg102400-tps1000-batch16384-acks1-prod6-complz4-trial1,1,736.088891,736.088891,736.088891,71.89,71.89,71.89,31.2550225,31.2550225,31.2550225,5353,5353.0,5353.0
security-overhead-final-factorial-plaintext-b5-rf5-isr3-msg102400-tps1000-batch16384-acks1-prod6-complz4-trial2,1,756.537402,756.537402,756.537402,73.88,73.88,73.88,27.5966281,27.5966281,27.5966281,5061,5061.0,5061.0
security-overhead-final-factorial-plaintext-b5-rf5-isr3-msg102400-tps1000-batch16384-acks1-prod6-complz4-trial3,1,772.695429,772.695429,772.695429,75.46,75.46,75.46,25.7566704,25.7566704,25.7566704,5173,5173.0,5173.0
security-overhead-final-factorial-plaintext-b5-rf5-isr3-msg102400-tps1000-batch16384-acks1-prod6-compnone-trial1,1,922.218116,922.218116,922.218116,90.07,90.07,90.07,31.218286600000003,31.218286600000003,31.218286600000003,4655,4655.0,4655.0
security-overhead-final-factorial-plaintext-b5-rf5-isr3-msg102400-tps1000-batch16384-acks1-prod6-compnone-trial2,1,912.524361,912.524361,912.524361,89.11,89.11,89.11,33.116658,33.116658,33.116658,4621,4621.0,4621.0
security-overhead-final-factorial-plaintext-b5-rf5-isr3-msg102400-tps1000-batch16384-acks1-prod6-compnone-trial3,1,916.211031,916.211031,916.211031,89.47,89.47,89.47,32.0316936,32.0316936,32.0316936,4544,4544.0,4544.0
security-overhead-final-factorial-plaintext-b5-rf5-isr3-msg102400-tps1000-batch16384-acksall-prod1-complz4-trial1,1,999.710084,999.710084,999.710084,97.63,97.63,97.63,17.16,17.16,17.16,1402,1402.0,1402.0
security-overhead-final-factorial-plaintext-b5-rf5-isr3-msg102400-tps1000-batch16384-acksall-prod1-complz4-trial2,1,999.740068,999.740068,999.740068,97.63,97.63,97.63,18.1,18.1,18.1,1284,1284.0,1284.0
security-overhead-final-factorial-plaintext-b5-rf5-isr3-msg102400-tps1000-batch16384-acksall-prod1-complz4-trial3,1,999.690096,999.690096,999.690096,97.63,97.63,97.63,19.47,19.47,19.47,1264,1264.0,1264.0
security-overhead-final-factorial-plaintext-b5-rf5-isr3-msg102400-tps1000-batch16384-acksall-prod1-compnone-trial1,1,999.40036,999.40036,999.40036,97.6,97.6,97.6,24.76,24.76,24.76,2069,2069.0,2069.0
security-overhead-final-factorial-plaintext-b5-rf5-isr3-msg102400-tps1000-batch16384-acksall-prod1-compnone-trial2,1,998.821391,998.821391,998.821391,97.54,97.54,97.54,17.22,17.22,17.22,614,614.0,614.0
security-overhead-final-factorial-plaintext-b5-rf5-isr3-msg102400-tps1000-batch16384-acksall-prod1-compnone-trial3,1,999.440313,999.440313,999.440313,97.6,97.6,97.6,19.54,19.54,19.54,1334,1334.0,1334.0
security-overhead-final-factorial-plaintext-b5-rf5-isr3-msg102400-tps1000-batch16384-acksall-prod12-complz4-trial1,1,648.860605,648.860605,648.860605,63.36,63.36,63.36,92.31922759999999,92.31922759999999,92.31922759999999,10701,10701.0,10701.0
security-overhead-final-factorial-plaintext-b5-rf5-isr3-msg102400-tps1000-batch16384-acksall-prod12-complz4-trial2,1,653.614129,653.614129,653.614129,63.83,63.83,63.83,84.1692401,84.1692401,84.1692401,10125,10125.0,10125.0
security-overhead-final-factorial-plaintext-b5-rf5-isr3-msg102400-tps1000-batch16384-acksall-prod12-complz4-trial3,1,638.955666,638.955666,638.955666,62.41,62.41,62.41,90.1624818,90.1624818,90.1624818,10561,10561.0,10561.0
security-overhead-final-factorial-plaintext-b5-rf5-isr3-msg102400-tps1000-batch16384-acksall-prod12-compnone-trial1,1,795.494127,795.494127,795.494127,77.69,77.69,77.69,164.272627,164.272627,164.272627,10299,10299.0,10299.0
security-overhead-final-factorial-plaintext-b5-rf5-isr3-msg102400-tps1000-batch16384-acksall-prod12-compnone-trial2,1,798.813316,798.813316,798.813316,78,78.0,78.0,138.3175905,138.3175905,138.3175905,10146,10146.0,10146.0
security-overhead-final-factorial-plaintext-b5-rf5-isr3-msg102400-tps1000-batch16384-acksall-prod12-compnone-trial3,1,798.0772919999999,798.0772919999999,798.0772919999999,77.93,77.93,77.93,144.4725555,144.4725555,144.4725555,10513,10513.0,10513.0
security-overhead-final-factorial-plaintext-b5-rf5-isr3-msg102400-tps1000-batch16384-acksall-prod6-complz4-trial1,1,729.97702,729.97702,729.97702,71.28,71.28,71.28,41.563387,41.563387,41.563387,5185,5185.0,5185.0
security-overhead-final-factorial-plaintext-b5-rf5-isr3-msg102400-tps1000-batch16384-acksall-prod6-complz4-trial2,1,729.905794,729.905794,729.905794,71.28,71.28,71.28,44.891648100000005,44.891648100000005,44.891648100000005,4939,4939.0,4939.0
security-overhead-final-factorial-plaintext-b5-rf5-isr3-msg102400-tps1000-batch16384-acksall-prod6-complz4-trial3,1,725.585701,725.585701,725.585701,70.86,70.86,70.86,50.863430199999996,50.863430199999996,50.863430199999996,4956,4956.0,4956.0
security-overhead-final-factorial-plaintext-b5-rf5-isr3-msg102400-tps1000-batch16384-acksall-prod6-compnone-trial1,1,871.92896,871.92896,871.92896,85.16,85.16,85.16,95.9148726,95.9148726,95.9148726,5070,5070.0,5070.0
security-overhead-final-factorial-plaintext-b5-rf5-isr3-msg102400-tps1000-batch16384-acksall-prod6-compnone-trial2,1,887.524646,887.524646,887.524646,86.67,86.67,86.67,64.1866861,64.1866861,64.1866861,4782,4782.0,4782.0
security-overhead-final-factorial-plaintext-b5-rf5-isr3-msg102400-tps1000-batch16384-acksall-prod6-compnone-trial3,1,868.641246,868.641246,868.641246,84.84,84.84,84.84,92.61992310000001,92.61992310000001,92.61992310000001,4917,4917.0,4917.0
security-overhead-final-factorial-plaintext-b5-rf5-isr3-msg102400-tps10000-batch131072-acks1-prod1-complz4-trial1,1,1170.151769,1170.151769,1170.151769,114.27,114.27,114.27,5.79,5.79,5.79,659,659.0,659.0
security-overhead-final-factorial-plaintext-b5-rf5-isr3-msg102400-tps10000-batch131072-acks1-prod1-complz4-trial2,1,1154.481118,1154.481118,1154.481118,112.74,112.74,112.74,7.45,7.45,7.45,1005,1005.0,1005.0
security-overhead-final-factorial-plaintext-b5-rf5-isr3-msg102400-tps10000-batch131072-acks1-prod1-complz4-trial3,1,1142.256642,1142.256642,1142.256642,111.55,111.55,111.55,7.17,7.17,7.17,681,681.0,681.0
security-overhead-final-factorial-plaintext-b5-rf5-isr3-msg102400-tps10000-batch131072-acks1-prod1-compnone-trial1,1,1444.502225,1444.502225,1444.502225,141.06,141.06,141.06,12.99,12.99,12.99,1305,1305.0,1305.0
security-overhead-final-factorial-plaintext-b5-rf5-isr3-msg102400-tps10000-batch131072-acks1-prod1-compnone-trial2,1,1507.704369,1507.704369,1507.704369,147.24,147.24,147.24,9.77,9.77,9.77,755,755.0,755.0
